1771860142.6442292,0.578229,1,1,5949.42
1771860142.6442292,0.580901,1,1,91662.00
1771860142.6442292,0.580845,1,1,90579.00
1771860142.6442292,0.581224,1,1,98458.00
1771860143.6452088,0.578235,1,1,3739.32
1771860143.6452088,0.578596,1,1,5528.86
1771860143.6452088,0.578117,1,1,5491.77
1771860143.6452088,0.581357,1,1,101559.00
1771860143.6452088,0.581308,1,1,100396.00
1771860143.6452088,0.581612,1,1,108090.00
1771860144.646752,0.578138,1,1,3576.74
1771860144.646752,0.578493,1,1,5160.27
1771860144.646752,0.578005,1,1,5099.50
1771860144.646752,0.581721,1,1,110988.00
1771860144.646752,0.581686,1,1,110047.00
1771860144.646752,0.581942,1,1,117381.00
1771860145.6468344,0.578041,1,1,3427.71
1771860145.6468344,0.578389,1,1,4837.75
1771860145.6468344,0.577892,1,1,4759.53
1771860145.6468344,0.581909,1,1,116397.00
1771860145.6468344,0.581879,1,1,115500.00
1771860145.6468344,0.582130,1,1,123445.00
1771860146.6481278,0.577944,1,1,3290.60
1771860146.6481278,0.578286,1,1,4553.18
1771860146.6481278,0.577780,1,1,4462.06
1771860146.6481278,0.582168,1,1,124752.00
1771860146.6481278,0.582143,1,1,123873.00
1771860146.6481278,0.582364,1,1,132345.00
1771860147.6490068,0.577847,1,1,3164.04
1771860147.6490068,0.578183,1,1,4300.22
1771860147.6490068,0.577668,1,1,4199.59
1771860147.6490068,0.582350,1,1,131779.00
1771860147.6490068,0.582356,1,1,132042.00
1771860147.6490068,0.582532,1,1,139709.00
1771860148.650415,0.577750,1,1,3046.85
1771860148.650415,0.578080,1,1,4073.89
1771860148.650415,0.577556,1,1,3966.28
1771860148.650415,0.582546,1,1,140375.00
1771860148.650415,0.582551,1,1,140593.00
1771860148.650415,0.582715,1,1,148752.00
1771860149.6516514,0.577654,1,1,2938.04
1771860149.6516514,0.577977,1,1,3870.20
1771860149.6516514,0.577445,1,1,3757.53
1771860149.6516514,0.582736,1,1,149875.00
1771860149.6516514,0.582738,1,1,149990.00
1771860149.6516514,0.582890,1,1,158444.00
1771860150.6541502,0.577557,1,1,2836.72
1771860150.6541502,0.577874,1,1,3685.90
1771860150.6541502,0.577333,1,1,3569.65
1771860150.6541502,0.582888,1,1,158304.00
1771860150.6541502,0.582898,1,1,158913.00
1771860150.6541502,0.583037,1,1,167570.00
1771860151.655864,0.577460,1,1,2742.17
1771860151.655864,0.577771,1,1,3518.36
1771860151.655864,0.577221,1,1,3399.67
1771860151.655864,0.583008,1,1,165699.00
1771860151.655864,0.583023,1,1,166652.00
1771860151.655864,0.583142,1,1,174758.00
1771860152.656241,0.577363,1,1,2653.71
1771860152.656241,0.577668,1,1,3365.39
1771860152.656241,0.577109,1,1,3245.14
1771860152.656241,0.583115,1,1,172871.00
1771860152.656241,0.583131,1,1,173989.00
1771860152.656241,0.583241,1,1,182095.00
1771860153.657106,0.577266,1,1,2570.78
1771860153.657106,0.577565,1,1,3225.17
1771860153.657106,0.576997,1,1,3104.04
1771860153.657106,0.583233,1,1,181503.00
1771860153.657106,0.583250,1,1,182837.00
1771860153.657106,0.583350,1,1,190993.00
1771860154.6581502,0.577169,1,1,2492.88
1771860154.6581502,0.577462,1,1,3096.16
1771860154.6581502,0.576885,1,1,2974.71
1771860154.6581502,0.583360,1,1,191834.00
1771860154.6581502,0.583371,1,1,192818.00
1771860154.6581502,0.583458,1,1,200682.00
1771860155.6599069,0.577072,1,1,2419.56
1771860155.6599069,0.577359,1,1,2977.08
1771860155.6599069,0.576774,1,1,2855.72
1771860155.6599069,0.583437,1,1,198775.00
1771860155.6599069,0.583447,1,1,199708.00
1771860155.6599069,0.583526,1,1,207276.00
1771860156.6606686,0.576975,1,1,2350.43
1771860156.6606686,0.577256,1,1,2866.81
1771860156.6606686,0.576662,1,1,2745.88
1771860156.6606686,0.583514,1,1,206093.00
1771860156.6606686,0.583525,1,1,207263.00
1771860156.6606686,0.583600,1,1,215023.00
1771860157.6614294,0.576878,1,1,2285.14
1771860157.6614294,0.577153,1,1,2764.43
1771860157.6614294,0.576550,1,1,2644.19
1771860157.6614294,0.583603,1,1,215363.00
1771860157.6614294,0.583613,1,1,216478.00
1771860157.6614294,0.583679,1,1,223924.00
1771860158.6623366,0.576781,1,1,2223.38
1771860158.6623366,0.577050,1,1,2669.10
1771860158.6623366,0.576438,1,1,2549.75
1771860158.6623366,0.583668,1,1,222717.00
1771860158.6623366,0.583677,1,1,223722.00
1771860158.6623366,0.583739,1,1,231269.00
1771860159.663229,0.576685,1,1,2164.87
1771860159.663229,0.576946,1,1,2580.13
1771860159.663229,0.576326,1,1,2461.83
1771860159.663229,0.583734,1,1,230648.00
1771860159.663229,0.583740,1,1,231362.00
1771860159.663229,0.583801,1,1,239324.00
1771860160.6640513,0.576588,1,1,2109.36
1771860160.6640513,0.576844,1,1,2496.90
1771860160.6640513,0.576214,1,1,2379.77
1771860160.6640513,0.583809,1,1,240367.00
1771860160.6640513,0.583808,1,1,240248.00
1771860160.6640513,0.583871,1,1,248983.00
1771860161.665349,0.576491,1,1,2056.62
1771860161.665349,0.576740,1,1,2418.88
1771860161.665349,0.576103,1,1,2303.00
1771860161.665349,0.583887,1,1,251455.00
1771860161.665349,0.583885,1,1,251025.00
1771860161.665349,0.583945,1,1,260320.00
1771860162.6660612,0.576394,1,1,2006.46
1771860162.6660612,0.576637,1,1,2345.58
1771860162.6660612,0.575991,1,1,2231.03
1771860162.6660612,0.583917,1,1,255944.00
1771860162.6660612,0.583914,1,1,255467.00
1771860162.6660612,0.583972,1,1,264686.00
1771860163.667923,0.576297,1,1,1958.69
1771860163.667923,0.576534,1,1,2276.59
1771860163.667923,0.575879,1,1,2163.42
1771860163.667923,0.583974,1,1,264962.00
1771860163.667923,0.583973,1,1,264801.00
1771860163.667923,0.584025,1,1,273627.00
1771860164.669238,0.576199,1,1,1913.14
1771860164.669238,0.576431,1,1,2211.54
1771860164.669238,0.575767,1,1,2099.79
1771860164.669238,0.584019,1,1,272563.00
1771860164.669238,0.584018,1,1,272430.00
1771860164.669238,0.584067,1,1,281137.00
1771860165.6698,0.576102,1,1,1869.66
1771860165.6698,0.576328,1,1,2150.11
1771860165.6698,0.575655,1,1,2039.80
1771860165.6698,0.584063,1,1,280405.00
1771860165.6698,0.584061,1,1,280163.00
1771860165.6698,0.584109,1,1,289152.00
1771860166.6701252,0.576005,1,1,1828.11
1771860166.6701252,0.576225,1,1,2092.00
1771860166.6701252,0.575543,1,1,1983.14
1771860166.6701252,0.584112,1,1,289758.00
1771860166.6701252,0.584114,1,1,290120.00
1771860166.6701252,0.584153,1,1,298017.00
1771860167.6713266,0.575908,1,1,1788.37
1771860167.6713266,0.576122,1,1,2036.95
1771860167.6713266,0.575431,1,1,1929.54
1771860167.6713266,0.584152,1,1,297761.00
1771860167.6713266,0.584156,1,1,298641.00
1771860167.6713266,0.584190,1,1,305952.00
1771860168.6717627,0.575811,1,1,1750.32
1771860168.6717627,0.576019,1,1,1984.72
1771860168.6717627,0.575319,1,1,1878.76
1771860168.6717627,0.584196,1,1,307377.00
1771860168.6717627,0.584202,1,1,308562.00
1771860168.6717627,0.584233,1,1,315834.00
1771860169.6725981,0.575714,1,1,1713.85
1771860169.6725981,0.575915,1,1,1935.10
1771860169.6725981,0.575207,1,1,1830.59
1771860169.6725981,0.584227,1,1,314237.00
1771860169.6725981,0.584230,1,1,315113.00
1771860169.6725981,0.584261,1,1,322549.00
1771860170.6736264,0.575617,1,1,1678.88
1771860170.6736264,0.575812,1,1,1887.90
1771860170.6736264,0.575095,1,1,1784.83
1771860170.6736264,0.584261,1,1,322500.00
1771860170.6736264,0.584263,1,1,322895.00
1771860170.6736264,0.584295,1,1,330786.00
1771860171.6761758,0.575520,1,1,1645.30
1771860171.6761758,0.575709,1,1,1842.95
1771860171.6761758,0.574983,1,1,1741.29
1771860171.6761758,0.584294,1,1,330650.00
1771860171.6761758,0.584297,1,1,331457.00
1771860171.6761758,0.584326,1,1,339128.00
1771860172.676504,0.575423,1,1,1613.04
1771860172.676504,0.575606,1,1,1800.09
1771860172.676504,0.574871,1,1,1699.83
1771860172.676504,0.584329,1,1,339860.00
1771860172.676504,0.584329,1,1,339816.00
1771860172.676504,0.584358,1,1,348010.00
1771860173.678854,0.575325,1,1,1582.02
1771860173.678854,0.575503,1,1,1759.18
1771860173.678854,0.574758,1,1,1660.30
1771860173.678854,0.584360,1,1,348518.00
1771860173.678854,0.584362,1,1,349145.00
1771860173.678854,0.584391,1,1,357688.00
1771860174.6790068,0.575228,1,1,1552.17
1771860174.6790068,0.575399,1,1,1720.09
1771860174.6790068,0.574643,1,1,1622.57
1771860174.6790068,0.584383,1,1,355210.00
1771860174.6790068,0.584387,1,1,356431.00
1771860174.6790068,0.584414,1,1,364682.00
1771860175.6809468,0.575131,1,1,1523.43
1771860175.6809468,0.575296,1,1,1682.70
1771860175.6809468,0.574528,1,1,1586.51
1771860175.6809468,0.584406,1,1,362267.00
1771860175.6809468,0.584412,1,1,363964.00
1771860175.6809468,0.584437,1,1,371966.00
1771860176.6822252,0.575034,1,1,1495.73
1771860176.6822252,0.575193,1,1,1646.89
1771860176.6822252,0.574413,1,1,1552.02
1771860176.6822252,0.584435,1,1,371356.00
1771860176.6822252,0.584441,1,1,373105.00
1771860176.6822252,0.584465,1,1,381358.00
1771860177.6829038,0.574936,1,1,1469.02
1771860177.6829038,0.575089,1,1,1612.58
1771860177.6829038,0.574298,1,1,1519.00
1771860177.6829038,0.584462,1,1,380069.00
1771860177.6829038,0.584466,1,1,381396.00
1771860177.6829038,0.584489,1,1,389374.00
1771860178.6840107,0.574839,1,1,1443.25
1771860178.6840107,0.574986,1,1,1579.67
1771860178.6840107,0.574184,1,1,1487.35
1771860178.6840107,0.584484,1,1,387762.00
1771860178.6840107,0.584489,1,1,389403.00
1771860178.6840107,0.584509,1,1,396942.00
1771860179.6863189,0.574742,1,1,1418.36
1771860179.6863189,0.574883,1,1,1548.08
1771860179.6863189,0.574068,1,1,1457.00
1771860179.6863189,0.584507,1,1,395893.00
1771860179.6863189,0.584511,1,1,397445.00
1771860179.6863189,0.584530,1,1,404640.00
1771860180.6867568,0.574645,1,1,1394.32
1771860180.6867568,0.574779,1,1,1517.73
1771860180.6867568,0.573954,1,1,1427.86
1771860180.6867568,0.584509,1,1,396724.00
1771860180.6867568,0.584513,1,1,398353.00
1771860180.6867568,0.584532,1,1,405390.00
1771860181.6879618,0.574547,1,1,1371.08
1771860181.6879618,0.574676,1,1,1488.54
1771860181.6879618,0.573839,1,1,1399.86
1771860181.6879618,0.584509,1,1,396724.00
1771860181.6879618,0.584513,1,1,398353.00
1771860181.6879618,0.584532,1,1,405390.00
1771860182.6890943,0.574450,1,1,1348.61
1771860182.6890943,0.574572,1,1,1460.45
1771860182.6890943,0.573724,1,1,1372.94
1771860182.6890943,0.584509,1,1,396724.00
1771860182.6890943,0.584513,1,1,398353.00
1771860182.6890943,0.584532,1,1,405390.00
1771860183.6902804,0.574353,1,1,1326.85
1771860183.6902804,0.574467,1,1,1433.41
1771860183.6902804,0.573609,1,1,1347.04
1771860183.6902804,0.584509,1,1,396724.00
1771860183.6902804,0.584513,1,1,398353.00
1771860183.6902804,0.584532,1,1,405390.00
1771860184.6916661,0.574253,1,1,1305.79
1771860184.6916661,0.574362,1,1,1407.35
1771860184.6916661,0.573493,1,1,1322.09
1771860184.6916661,0.584509,1,1,396724.00
1771860184.6916661,0.584513,1,1,398353.00
1771860184.6916661,0.584532,1,1,405390.00
1771860185.6950507,0.574153,1,1,1285.39
1771860185.6950507,0.574256,1,1,1382.21
1771860185.6950507,0.573378,1,1,1298.05
1771860185.6950507,0.584509,1,1,396724.00
1771860185.6950507,0.584513,1,1,398353.00
1771860185.6950507,0.584532,1,1,405390.00
1771860186.6965592,0.574054,1,1,1265.62
1771860186.6965592,0.574149,1,1,1357.96
1771860186.6965592,0.573263,1,1,1274.88
1771860186.6965592,0.584509,1,1,396724.00
1771860186.6965592,0.584513,1,1,398353.00
1771860186.6965592,0.584532,1,1,405390.00
1771860187.7021523,0.573954,1,1,1246.44
1771860187.7021523,0.574043,1,1,1334.55
1771860187.7021523,0.573148,1,1,1252.51
1771860187.7021523,0.584509,1,1,396724.00
1771860187.7021523,0.584513,1,1,398353.00
1771860187.7021523,0.584532,1,1,405390.00
1771860188.7055302,0.573854,1,1,1227.84
1771860188.7055302,0.573937,1,1,1311.93
1771860188.7055302,0.573033,1,1,1230.91
1771860188.7055302,0.584509,1,1,396724.00
1771860188.7055302,0.584513,1,1,398353.00
1771860188.7055302,0.584532,1,1,405390.00
1771860189.709121,0.573754,1,1,1209.78
1771860189.709121,0.573831,1,1,1290.07
1771860189.709121,0.572918,1,1,1210.05
1771860189.709121,0.584509,1,1,396724.00
1771860189.709121,0.584513,1,0,398353.00
1771860189.709121,0.584532,1,0,405390.00
1771860190.7084718,0.573725,1,0,1268.92
1771860190.7084718,0.572802,1,0,1189.88
1771860190.7084718,0.584509,1,0,396724.00
1771860190.7084718,0.584513,1,0,398353.00
1771860190.7084718,0.584532,1,0,405390.00
1771860191.710041,0.584509,1,0,396724.00
1771860191.710041,0.584513,1,0,398353.00
1771860191.710041,0.584532,1,0,405390.00
1771860192.713717,0.584509,1,0,396724.00
1771860192.713717,0.584513,1,0,398353.00
1771860192.713717,0.584532,1,0,405390.00
1771860193.714929,0.584509,1,0,396724.00
1771860193.714929,0.584513,1,0,398353.00
1771860193.714929,0.584532,1,0,405390.00
1771860194.7172513,0.584509,1,0,396724.00
1771860194.7172513,0.584513,1,0,398353.00
1771860194.7172513,0.584532,1,0,405390.00
1771860195.7190607,0.584509,1,0,396724.00
1771860195.7190607,0.584513,1,0,398353.00
1771860195.7190607,0.584532,1,0,405390.00
1771860196.7293236,0.584509,1,0,396724.00
1771860196.7293236,0.584513,1,0,398353.00
1771860196.7293236,0.584532,1,0,405390.00
1771860197.7319064,0.584509,1,0,396724.00
1771860197.7319064,0.584513,1,0,398353.00
1771860197.7319064,0.584532,1,0,405390.00
1771860198.7328718,0.584509,1,0,396724.00
1771860198.7328718,0.584513,1,0,398353.00
1771860198.7328718,0.584532,1,0,405390.00
1771860199.7348108,0.584509,1,0,396724.00
1771860199.7348108,0.584513,1,0,398353.00
1771860199.7348108,0.584532,1,0,405390.00
1771860200.7370412,0.584509,1,0,396724.00
1771860200.7370412,0.584513,1,0,398353.00
1771860200.7370412,0.584532,1,0,405390.00
1771860201.740046,0.584509,1,0,396724.00
1771860201.740046,0.584513,1,0,398353.00
1771860201.740046,0.584532,1,0,405390.00
1771860202.7413049,0.584509,1,0,396724.00
1771860202.7413049,0.584513,1,0,398353.00
1771860202.7413049,0.584532,1,0,405390.00
